code_postal,code_type_local,longitude,latitude,valeur_fonciere_x,surface_reelle_bati,nombre_pieces_principales,surface_terrain,valeur_fonciere_y,pourcentage,categorie
75015,2,2.294186,48.841992,217607,25,1,0,240000,10.290569696746887,11
75015,2,2.294338,48.832706,225000,29,1,0,296500,31.77777777777778,11
75015,2,2.294441,48.833993,190000,21,1,0,195000,2.6315789473684212,9
75015,2,2.294532,48.840287,222000,24,1,0,216500,-2.4774774774774775,8
75015,2,2.295303,48.834497999999996,562514,67,4,0,590000,4.886278385960171,9
75015,2,2.29536,48.848,235700,27,2,0,285000,20.916419176919813,11
75015,2,2.295728,48.844959,345000,36,2,0,373750,8.333333333333334,10
75015,2,2.295998,48.838978999999995,390000,42,1,0,330000,-15.384615384615385,6
75015,2,2.2961150000000004,48.833568,120000,15,1,0,119000,-0.8333333333333334,8
75015,2,2.296808,48.8362,154500,16,1,0,160000,3.559870550161812,9
75015,2,2.298311,48.837381,254250,33,2,0,206000,-18.977384464110127,6
75015,2,2.298327,48.849877,180000,21,2,0,282925,57.18055555555556,12
75015,2,2.299002,48.850386,370000,43,2,0,422000,14.054054054054054,11
75015,2,2.301358,48.841813,354333,35,2,0,475000,34.05468866856883,11
75015,2,2.301567,48.833484999999996,434300,63,3,0,635500,46.32742344001842,12
75015,2,2.30277,48.842859000000004,570000,71,3,0,590000,3.508771929824561,9
75015,2,2.302994,48.832571,307150,36,2,0,265000,-13.722936675891258,6
75015,2,2.305136,48.842940000000006,285000,24,2,0,252000,-11.578947368421053,6
75015,2,2.305984,48.832322999999995,515000,77,3,0,611333,18.705436893203885,11
75015,2,2.306693,48.834099,132000,14,1,0,116735,-11.56439393939394,6
75015,2,2.309108,48.839406,295000,31,2,0,315000,6.779661016949152,10
75015,2,2.310089,48.834977,316000,44,2,0,376750,19.224683544303797,11
75015,2,2.3122,48.844376000000004,400000,43,2,0,530000,32.5,11
75015,2,2.31385,48.840492,800000,85,3,0,930000,16.25,11
75016,2,2.2592,48.845587,175000,32,2,0,287000,64.0,13
